ANTHC	21000	3.00	RLA
ANTHC	21100	3.00	RLA
ANTHC	21150	3.00	RLA
ANTHC	21151	3.00	RLA
ANTHC	21200	3.00	RLA
ANTHC	21300	3.00	RLA
ANTHC	21400	3.00	RLA
ANTHC	21450	3.00	RLA
ANTHC	21451	3.00	RLA
ANTHC	21500	3.00	RLA
ANTHC	21800	3.00	RLA
ANTHC	22600	3.00	RLA
ANTHC	22700	3.00	RLA
ANTHC	22750	3.00	RLA
ANTHC	22751	3.00	RLA
ANTHC	22752	3.00	RLA
ANTHC	22800	3.00	RLA
ANTHC	23000	3.00	RLA
ANTHC	23100	3.00	RLA
ANTHC	23200	3.00	RLA
ANTHC	26000	3.00	RLA
ANTHC	26300	3.00	RLA
ANTHC	27500	3.00	RLA
ANTHC	30100	3.00	RLA
ANTHC	30150	3.00	RLA
ANTHC	30152	3.00	RLA
ANTHC	30200	3.00	RLA
ANTHC	30250	3.00	RLA
ANTHC	30251	3.00	RLA
ANTHC	30252	3.00	RLA
ANTHC	30253	3.00	RLA
ANTHC	30260	3.00	RLA
ANTHC	30300	3.00	RLA
ANTHC	30350	3.00	RLA
ANTHC	30351	3.00	RLA
ANTHC	30400	3.00	RLA
ANTHC	30500	3.00	RLA
ANTHC	30600	3.00	RLA
ANTHC	30700	3.00	RLA
ANTHC	30800	3.00	RLA
ANTHC	30900	3.00	RLA
ANTHC	31000	3.00	RLA
ANTHC	31100	3.00	RLA
ANTHC	31151	3.00	RLA
ANTHC	31152	3.00	RLA
ANTHC	31200	3.00	RLA
ANTHC	31400	3.00	RLA
ANTHC	31500	3.00	RLA
ANTHC	31550	3.00	RLA
ANTHC	31600	3.00	RLA
ANTHC	31700	3.00	RLA
ANTHC	31800	3.00	RLA
ANTHC	31850	3.00	RLA
ANTHC	31851	3.00	RLA
ANTHC	31852	3.00	RLA
ANTHC	32000	3.00	RLA
ANTHC	32010	3.00	RLA
ANTHC	32015	3.00	RLA
ANTHC	32029	3.00	RLA
ANTHC	32030	3.00	RLA
ANTHC	32031	3.00	RLA
ANTHC	32044	3.00	RLA
ANTHC	32045	3.00	RLA
ANTHC	32046	3.00	RLA
ANTHC	32047	3.00	RLA
ANTHC	32048	3.00	RLA
ANTHC	32049	3.00	RLA
ANTHC	32050	3.00	RLA
ANTHC	32051	3.00	RLA
ANTHC	32052	3.00	RLA
ANTHC	32053	3.00	RLA
ANTHC	32054	3.00	RLA
ANTHC	32055	3.00	RLA
ANTHC	32056	3.00	RLA
ANTHC	32057	3.00	RLA
ANTHC	32058	3.00	RLA
ANTHC	32059	3.00	RLA
ANTHC	32060	3.00	RLA
ANTHC	32061	3.00	RLA
ANTHC	32062	3.00	RLA
ANTHC	32063	3.00	RLA
ANTHC	32064	3.00	RLA
ANTHC	32065	3.00	RLA
ANTHC	32066	3.00	RLA
ANTHC	32067	3.00	RLA
ANTHC	32068	3.00	RLA
ANTHC	32069	3.00	RLA
ANTHC	32070	3.00	RLA
ANTHC	32071	3.00	RLA
ANTHC	32072	3.00	RLA
ANTHC	32073	3.00	RLA
ANTHC	32074	3.00	RLA
ANTHC	32075	3.00	RLA
ANTHC	32076	3.00	RLA
ANTHC	32077	3.00	RLA
ANTHC	32078	3.00	RLA
